Chemical_Formula,CIF_Base_Name,Total_Energy_eV,Energy_per_Atom_eV,Relaxed_CIF_Path,SG_ori
Sc6Al26N32,xtal_67,-411.188232421875,-6.424816131591797,db://173/xtal_67.cif,173
Sc6Al26N32,xtal_69,-436.3348388671875,-6.817731857299805,db://173/xtal_69.cif,173
Sc6Al26N32,xtal_71,-426.8207702636719,-6.669074535369873,db://173/xtal_71.cif,173
Sc6Al26N32,xtal_72,-411.5711975097656,-6.430799961090088,db://173/xtal_72.cif,173
Sc6Al26N32,xtal_74,-392.56744384765625,-6.133866310119629,db://173/xtal_74.cif,173
Sc6Al26N32,xtal_78,-418.2608337402344,-6.535325527191162,db://173/xtal_78.cif,173
Sc6Al26N32,xtal_79,-409.3302307128906,-6.395784854888916,db://173/xtal_79.cif,173
Sc6Al26N32,xtal_8,-418.340087890625,-6.536563873291016,db://173/xtal_8.cif,173
Sc6Al26N32,xtal_80,-455.8870849609375,-7.123235702514648,db://173/xtal_80.cif,173
Sc6Al26N32,xtal_82,-421.98345947265625,-6.593491554260254,db://173/xtal_82.cif,173
Sc6Al26N32,xtal_83,-413.7370910644531,-6.46464204788208,db://173/xtal_83.cif,173
Sc6Al26N32,xtal_84,-403.1716003417969,-6.299556255340576,db://173/xtal_84.cif,173
Sc6Al26N32,xtal_86,-444.5408935546875,-6.945951461791992,db://173/xtal_86.cif,173
Sc6Al26N32,xtal_87,-425.6681823730469,-6.651065349578857,db://173/xtal_87.cif,173
Sc6Al26N32,xtal_9,-417.3027648925781,-6.520355701446533,db://173/xtal_9.cif,173
Sc6Al26N32,xtal_91,-421.3338928222656,-6.5833420753479,db://173/xtal_91.cif,173
Sc6Al26N32,xtal_99,-423.2422180175781,-6.613159656524658,db://173/xtal_99.cif,173
Sc3Al13N16,xtal_1,-214.68280029296875,-6.708837509155273,db://174/xtal_1.cif,174
Sc6Al26N32,xtal_100,-412.8951110839844,-6.451486110687256,db://174/xtal_100.cif,174
Sc6Al26N32,xtal_12,-425.3983459472656,-6.646849155426025,db://174/xtal_12.cif,174
Sc6Al26N32,xtal_14,-392.3094482421875,-6.12983512878418,db://174/xtal_14.cif,174
Sc6Al26N32,xtal_15,-416.6664733886719,-6.510413646697998,db://174/xtal_15.cif,174
Sc6Al26N32,xtal_19,-420.3829650878906,-6.568483829498291,db://174/xtal_19.cif,174
Sc6Al26N32,xtal_20,-412.7037658691406,-6.448496341705322,db://174/xtal_20.cif,174
Sc6Al26N32,xtal_21,-440.457763671875,-6.882152557373047,db://174/xtal_21.cif,174
Sc3Al13N16,xtal_22,-232.0283660888672,-7.2508864402771,db://174/xtal_22.cif,174
Sc6Al26N32,xtal_23,-405.8780212402344,-6.341844081878662,db://174/xtal_23.cif,174
Sc3Al13N16,xtal_24,-227.4178466796875,-7.106807708740234,db://174/xtal_24.cif,174
Sc6Al26N32,xtal_27,-449.9499206542969,-7.030467510223389,db://174/xtal_27.cif,174
Sc3Al13N16,xtal_28,-193.37625122070312,-6.043007850646973,db://174/xtal_28.cif,174
Sc3Al13N16,xtal_29,-201.16259765625,-6.2863311767578125,db://174/xtal_29.cif,174
Sc6Al26N32,xtal_32,-412.9518127441406,-6.452372074127197,db://174/xtal_32.cif,174
Sc3Al13N16,xtal_34,-205.60079956054688,-6.42502498626709,db://174/xtal_34.cif,174
Sc6Al26N32,xtal_35,-403.2660827636719,-6.301032543182373,db://174/xtal_35.cif,174
Sc6Al26N32,xtal_37,-398.8601989746094,-6.2321906089782715,db://174/xtal_37.cif,174
Sc6Al26N32,xtal_38,-431.0126037597656,-6.734571933746338,db://174/xtal_38.cif,174
Sc3Al13N16,xtal_41,-198.52650451660156,-6.203953266143799,db://174/xtal_41.cif,174
Sc3Al13N16,xtal_42,-198.4656219482422,-6.202050685882568,db://174/xtal_42.cif,174
Sc3Al13N16,xtal_44,-206.10931396484375,-6.440916061401367,db://174/xtal_44.cif,174
Sc6Al26N32,xtal_45,-405.552734375,-6.336761474609375,db://174/xtal_45.cif,174
Sc3Al13N16,xtal_48,-177.9678497314453,-5.561495304107666,db://174/xtal_48.cif,174
Sc6Al26N32,xtal_49,-392.41986083984375,-6.131560325622559,db://174/xtal_49.cif,174
Sc3Al13N16,xtal_5,-195.54698181152344,-6.110843181610107,db://174/xtal_5.cif,174
Sc3Al13N16,xtal_53,-207.31259155273438,-6.478518486022949,db://174/xtal_53.cif,174
Sc3Al13N16,xtal_55,-219.3080291748047,-6.8533759117126465,db://174/xtal_55.cif,174
Sc6Al26N32,xtal_56,-419.8652038574219,-6.560393810272217,db://174/xtal_56.cif,174
Sc6Al26N32,xtal_57,-394.4220886230469,-6.162845134735107,db://174/xtal_57.cif,174
Sc6Al26N32,xtal_6,-378.01373291015625,-5.906464576721191,db://174/xtal_6.cif,174
Sc3Al13N16,xtal_60,-195.49176025390625,-6.10911750793457,db://174/xtal_60.cif,174
Sc3Al13N16,xtal_63,-197.1591796875,-6.161224365234375,db://174/xtal_63.cif,174
Sc6Al26N32,xtal_65,-404.4844055175781,-6.320068836212158,db://174/xtal_65.cif,174
Sc3Al13N16,xtal_68,-204.58831787109375,-6.39338493347168,db://174/xtal_68.cif,174
Sc3Al13N16,xtal_7,-210.775146484375,-6.586723327636719,db://174/xtal_7.cif,174
Sc3Al13N16,xtal_71,-211.9878387451172,-6.624619960784912,db://174/xtal_71.cif,174
Sc3Al13N16,xtal_76,-213.533203125,-6.67291259765625,db://174/xtal_76.cif,174
Sc3Al13N16,xtal_77,-209.1676025390625,-6.536487579345703,db://174/xtal_77.cif,174
Sc3Al13N16,xtal_8,-191.5692596435547,-5.986539363861084,db://174/xtal_8.cif,174
Sc6Al26N32,xtal_80,-427.75897216796875,-6.683733940124512,db://174/xtal_80.cif,174
Sc6Al26N32,xtal_87,-393.7713317871094,-6.152677059173584,db://174/xtal_87.cif,174
Sc6Al26N32,xtal_88,-418.46435546875,-6.538505554199219,db://174/xtal_88.cif,174
Sc6Al26N32,xtal_90,-429.60772705078125,-6.712620735168457,db://174/xtal_90.cif,174
Sc6Al26N32,xtal_92,-413.1243896484375,-6.455068588256836,db://174/xtal_92.cif,174
Sc6Al26N32,xtal_96,-412.7727355957031,-6.449573993682861,db://174/xtal_96.cif,174
Sc6Al26N32,xtal_97,-399.65264892578125,-6.244572639465332,db://174/xtal_97.cif,174
Sc6Al26N32,xtal_99,-401.9161682128906,-6.279940128326416,db://174/xtal_99.cif,174
Sc3Al13N16,xtal_10,-197.54087829589844,-6.173152446746826,db://175/xtal_10.cif,175
Sc3Al13N16,xtal_11,-212.50050354003906,-6.640640735626221,db://175/xtal_11.cif,175
Sc6Al26N32,xtal_12,-402.1160583496094,-6.2830634117126465,db://175/xtal_12.cif,175
Sc3Al13N16,xtal_15,-191.7222137451172,-5.991319179534912,db://175/xtal_15.cif,175
Sc3Al13N16,xtal_16,-196.57073974609375,-6.14283561706543,db://175/xtal_16.cif,175
Sc6Al26N32,xtal_17,-385.8523254394531,-6.028942584991455,db://175/xtal_17.cif,175
Sc6Al26N32,xtal_18,-376.84246826171875,-5.8881635665893555,db://175/xtal_18.cif,175
Sc6Al26N32,xtal_2,-423.5356140136719,-6.617743968963623,db://175/xtal_2.cif,175
Sc6Al26N32,xtal_21,-406.0910949707031,-6.345173358917236,db://175/xtal_21.cif,175
Sc6Al26N32,xtal_22,-392.7518005371094,-6.136746883392334,db://175/xtal_22.cif,175
Sc3Al13N16,xtal_24,-210.1588592529297,-6.567464351654053,db://175/xtal_24.cif,175
Sc3Al13N16,xtal_25,-205.80795288085938,-6.4314985275268555,db://175/xtal_25.cif,175
Sc6Al26N32,xtal_28,-369.0875244140625,-5.766992568969727,db://175/xtal_28.cif,175
Sc6Al26N32,xtal_3,-398.83111572265625,-6.231736183166504,db://175/xtal_3.cif,175
Sc3Al13N16,xtal_30,-200.82740783691406,-6.2758564949035645,db://175/xtal_30.cif,175
Sc3Al13N16,xtal_33,-200.9883575439453,-6.280886173248291,db://175/xtal_33.cif,175
Sc6Al26N32,xtal_35,-370.6513366699219,-5.791427135467529,db://175/xtal_35.cif,175
Sc3Al13N16,xtal_37,-192.816650390625,-6.025520324707031,db://175/xtal_37.cif,175
Sc3Al13N16,xtal_39,-213.7646026611328,-6.6801438331604,db://175/xtal_39.cif,175
Sc6Al26N32,xtal_40,-447.20770263671875,-6.9876203536987305,db://175/xtal_40.cif,175
Sc6Al26N32,xtal_41,-429.5518493652344,-6.711747646331787,db://175/xtal_41.cif,175
Sc6Al26N32,xtal_42,-414.6531677246094,-6.4789557456970215,db://175/xtal_42.cif,175
Sc6Al26N32,xtal_43,-429.67333984375,-6.713645935058594,db://175/xtal_43.cif,175
Sc6Al26N32,xtal_47,-401.6457824707031,-6.275715351104736,db://175/xtal_47.cif,175
Sc3Al13N16,xtal_49,-120.75386810302734,-3.7735583782196045,db://175/xtal_49.cif,175
Sc6Al26N32,xtal_51,-403.00732421875,-6.296989440917969,db://175/xtal_51.cif,175
Sc3Al13N16,xtal_52,-209.59580993652344,-6.549869060516357,db://175/xtal_52.cif,175
Sc3Al13N16,xtal_53,-192.61090087890625,-6.01909065246582,db://175/xtal_53.cif,175
Sc3Al13N16,xtal_58,-227.82398986816406,-7.119499683380127,db://175/xtal_58.cif,175
Sc3Al13N16,xtal_60,-204.09597778320312,-6.377999305725098,db://175/xtal_60.cif,175
Sc3Al13N16,xtal_61,-199.92813110351562,-6.247754096984863,db://175/xtal_61.cif,175
Sc3Al13N16,xtal_62,-187.6507568359375,-5.864086151123047,db://175/xtal_62.cif,175
Sc6Al26N32,xtal_63,-435.90887451171875,-6.8110761642456055,db://175/xtal_63.cif,175
Sc3Al13N16,xtal_66,-201.69334411621094,-6.302917003631592,db://175/xtal_66.cif,175
Sc3Al13N16,xtal_67,-215.30792236328125,-6.728372573852539,db://175/xtal_67.cif,175
Sc6Al26N32,xtal_68,-370.2107238769531,-5.784542560577393,db://175/xtal_68.cif,175
Sc6Al26N32,xtal_69,-418.4423522949219,-6.538161754608154,db://175/xtal_69.cif,175
Sc6Al26N32,xtal_78,-404.6572570800781,-6.322769641876221,db://175/xtal_78.cif,175
Sc3Al13N16,xtal_81,-198.7252960205078,-6.210165500640869,db://175/xtal_81.cif,175
Sc3Al13N16,xtal_83,-200.72654724121094,-6.272704601287842,db://175/xtal_83.cif,175
Sc6Al26N32,xtal_87,-422.61627197265625,-6.603379249572754,db://175/xtal_87.cif,175
Sc6Al26N32,xtal_89,-375.8463439941406,-5.872599124908447,db://175/xtal_89.cif,175
Sc6Al26N32,xtal_9,-411.4291076660156,-6.428579807281494,db://175/xtal_9.cif,175
Sc6Al26N32,xtal_90,-399.87713623046875,-6.248080253601074,db://175/xtal_90.cif,175
Sc6Al26N32,xtal_91,-384.4720153808594,-6.007375240325928,db://175/xtal_91.cif,175
Sc6Al26N32,xtal_93,-410.1493835449219,-6.408584117889404,db://175/xtal_93.cif,175
Sc6Al26N32,xtal_97,-380.2684326171875,-5.941694259643555,db://175/xtal_97.cif,175
Sc6Al26N32,xtal_10,-397.49432373046875,-6.210848808288574,db://176/xtal_10.cif,176
Sc6Al26N32,xtal_100,-391.7640075683594,-6.121312618255615,db://176/xtal_100.cif,176
Sc6Al26N32,xtal_13,-468.14532470703125,-7.314770698547363,db://176/xtal_13.cif,176
Sc6Al26N32,xtal_14,-426.5342712402344,-6.664597988128662,db://176/xtal_14.cif,176
Sc6Al26N32,xtal_16,-419.2263488769531,-6.550411701202393,db://176/xtal_16.cif,176
Sc6Al26N32,xtal_17,-410.37445068359375,-6.412100791931152,db://176/xtal_17.cif,176
Sc6Al26N32,xtal_19,-408.0764465332031,-6.376194477081299,db://176/xtal_19.cif,176
Sc6Al26N32,xtal_20,-416.0926818847656,-6.501448154449463,db://176/xtal_20.cif,176
Sc6Al26N32,xtal_27,-415.29083251953125,-6.488919258117676,db://176/xtal_27.cif,176
Sc6Al26N32,xtal_30,-406.57208251953125,-6.352688789367676,db://176/xtal_30.cif,176
Sc6Al26N32,xtal_31,-371.9210205078125,-5.81126594543457,db://176/xtal_31.cif,176
Sc6Al26N32,xtal_32,-410.1418151855469,-6.40846586227417,db://176/xtal_32.cif,176
Sc6Al26N32,xtal_33,-421.0963134765625,-6.579629898071289,db://176/xtal_33.cif,176
Sc6Al26N32,xtal_34,-443.0710754394531,-6.922985553741455,db://176/xtal_34.cif,176
Sc6Al26N32,xtal_35,-412.6258544921875,-6.44727897644043,db://176/xtal_35.cif,176
Sc6Al26N32,xtal_36,-379.0352478027344,-5.922425746917725,db://176/xtal_36.cif,176
Sc6Al26N32,xtal_4,-432.12872314453125,-6.752011299133301,db://176/xtal_4.cif,176
Sc6Al26N32,xtal_40,-404.1214599609375,-6.314397811889648,db://176/xtal_40.cif,176
Sc6Al26N32,xtal_41,-426.1685791015625,-6.658884048461914,db://176/xtal_41.cif,176
Sc6Al26N32,xtal_42,-392.3619384765625,-6.130655288696289,db://176/xtal_42.cif,176
Sc6Al26N32,xtal_43,-389.60498046875,-6.087577819824219,db://176/xtal_43.cif,176
Sc6Al26N32,xtal_45,-450.98590087890625,-7.04665470123291,db://176/xtal_45.cif,176
Sc6Al26N32,xtal_46,-413.77911376953125,-6.465298652648926,db://176/xtal_46.cif,176
Sc6Al26N32,xtal_48,-458.8316955566406,-7.16924524307251,db://176/xtal_48.cif,176
Sc6Al26N32,xtal_5,-390.92529296875,-6.108207702636719,db://176/xtal_5.cif,176
Sc6Al26N32,xtal_50,-408.92095947265625,-6.389389991760254,db://176/xtal_50.cif,176
Sc6Al26N32,xtal_56,-437.939697265625,-6.842807769775391,db://176/xtal_56.cif,176
Sc6Al26N32,xtal_57,-404.0880432128906,-6.313875675201416,db://176/xtal_57.cif,176
Sc6Al26N32,xtal_6,-416.840576171875,-6.513134002685547,db://176/xtal_6.cif,176
Sc6Al26N32,xtal_65,-418.3643798828125,-6.536943435668945,db://176/xtal_65.cif,176
Sc6Al26N32,xtal_66,-408.66461181640625,-6.385384559631348,db://176/xtal_66.cif,176
Sc6Al26N32,xtal_67,-314.792724609375,-4.918636322021484,db://176/xtal_67.cif,176
Sc6Al26N32,xtal_68,-445.66241455078125,-6.963475227355957,db://176/xtal_68.cif,176
Sc6Al26N32,xtal_69,-415.1029357910156,-6.485983371734619,db://176/xtal_69.cif,176
Sc6Al26N32,xtal_7,-442.495849609375,-6.913997650146484,db://176/xtal_7.cif,176
Sc6Al26N32,xtal_70,-410.75396728515625,-6.418030738830566,db://176/xtal_70.cif,176
Sc6Al26N32,xtal_72,-416.61199951171875,-6.5095624923706055,db://176/xtal_72.cif,176
Sc6Al26N32,xtal_74,-400.43438720703125,-6.256787300109863,db://176/xtal_74.cif,176
Sc6Al26N32,xtal_75,-414.70635986328125,-6.4797868728637695,db://176/xtal_75.cif,176
Sc6Al26N32,xtal_77,-421.6112976074219,-6.587676525115967,db://176/xtal_77.cif,176
Sc6Al26N32,xtal_78,-428.9537353515625,-6.702402114868164,db://176/xtal_78.cif,176
Sc6Al26N32,xtal_79,-402.8558044433594,-6.29462194442749,db://176/xtal_79.cif,176
Sc6Al26N32,xtal_81,-443.6624450683594,-6.932225704193115,db://176/xtal_81.cif,176
Sc6Al26N32,xtal_83,-433.8123474121094,-6.778317928314209,db://176/xtal_83.cif,176
Sc6Al26N32,xtal_84,-391.9510498046875,-6.124235153198242,db://176/xtal_84.cif,176
Sc6Al26N32,xtal_89,-423.4242858886719,-6.616004467010498,db://176/xtal_89.cif,176
Sc6Al26N32,xtal_91,-442.0583190917969,-6.907161235809326,db://176/xtal_91.cif,176
Sc6Al26N32,xtal_94,-397.8877258300781,-6.216995716094971,db://176/xtal_94.cif,176
Sc6Al26N32,xtal_95,-456.0025939941406,-7.125040531158447,db://176/xtal_95.cif,176
Sc6Al26N32,xtal_96,-416.68682861328125,-6.5107316970825195,db://176/xtal_96.cif,176
Sc6Al26N32,xtal_15,-365.66552734375,-5.713523864746094,db://177/xtal_15.cif,177
Sc3Al13N16,xtal_18,-171.53457641601562,-5.360455513000488,db://177/xtal_18.cif,177
Sc3Al13N16,xtal_23,-190.94140625,-5.9669189453125,db://177/xtal_23.cif,177
Sc6Al26N32,xtal_24,-403.0810852050781,-6.298141956329346,db://177/xtal_24.cif,177
Sc6Al26N32,xtal_25,-422.95465087890625,-6.60866641998291,db://177/xtal_25.cif,177
Sc6Al26N32,xtal_29,-405.7834777832031,-6.340366840362549,db://177/xtal_29.cif,177
Sc3Al13N16,xtal_3,-177.28631591796875,-5.540197372436523,db://177/xtal_3.cif,177
Sc6Al26N32,xtal_30,-405.9278564453125,-6.342622756958008,db://177/xtal_30.cif,177
Sc3Al13N16,xtal_32,-202.5849151611328,-6.3307785987854,db://177/xtal_32.cif,177
Sc3Al13N16,xtal_33,-203.37850952148438,-6.355578422546387,db://177/xtal_33.cif,177
Sc6Al26N32,xtal_34,-427.5407409667969,-6.680324077606201,db://177/xtal_34.cif,177
Sc3Al13N16,xtal_35,-187.2014617919922,-5.850045680999756,db://177/xtal_35.cif,177
Sc6Al26N32,xtal_36,-399.6723327636719,-6.244880199432373,db://177/xtal_36.cif,177
Sc3Al13N16,xtal_4,-101.93856048583984,-3.185580015182495,db://177/xtal_4.cif,177
Sc6Al26N32,xtal_41,-428.5438232421875,-6.69599723815918,db://177/xtal_41.cif,177
Sc6Al26N32,xtal_45,-442.206298828125,-6.909473419189453,db://177/xtal_45.cif,177
Sc6Al26N32,xtal_5,-422.6648864746094,-6.6041388511657715,db://177/xtal_5.cif,177
Sc6Al26N32,xtal_50,-407.4605712890625,-6.366571426391602,db://177/xtal_50.cif,177
Sc3Al13N16,xtal_51,-209.7742156982422,-6.555444240570068,db://177/xtal_51.cif,177
Sc3Al13N16,xtal_53,-180.24435424804688,-5.632636070251465,db://177/xtal_53.cif,177
Sc3Al13N16,xtal_55,-198.6119384765625,-6.206623077392578,db://177/xtal_55.cif,177
Sc3Al13N16,xtal_56,-124.98440551757812,-3.9057626724243164,db://177/xtal_56.cif,177
Sc3Al13N16,xtal_61,-229.34828186035156,-7.167133808135986,db://177/xtal_61.cif,177
Sc6Al26N32,xtal_62,-410.0640563964844,-6.407250881195068,db://177/xtal_62.cif,177
Sc6Al26N32,xtal_65,-417.7359313964844,-6.527123928070068,db://177/xtal_65.cif,177
Sc3Al13N16,xtal_66,-206.02081298828125,-6.438150405883789,db://177/xtal_66.cif,177
Sc6Al26N32,xtal_67,-403.6872253417969,-6.307612895965576,db://177/xtal_67.cif,177
Sc3Al13N16,xtal_68,-208.1090850830078,-6.503408908843994,db://177/xtal_68.cif,177
Sc3Al13N16,xtal_71,-206.4647216796875,-6.452022552490234,db://177/xtal_71.cif,177
Sc3Al13N16,xtal_73,-216.39759826660156,-6.762424945831299,db://177/xtal_73.cif,177
Sc6Al26N32,xtal_74,-348.2093505859375,-5.440771102905273,db://177/xtal_74.cif,177
Sc6Al26N32,xtal_76,-427.810791015625,-6.684543609619141,db://177/xtal_76.cif,177
Sc3Al13N16,xtal_77,-176.4825439453125,-5.515079498291016,db://177/xtal_77.cif,177
Sc3Al13N16,xtal_78,-180.68539428710938,-5.646418571472168,db://177/xtal_78.cif,177
Sc3Al13N16,xtal_79,-202.70172119140625,-6.334428787231445,db://177/xtal_79.cif,177
Sc6Al26N32,xtal_80,-432.485595703125,-6.757587432861328,db://177/xtal_80.cif,177
Sc3Al13N16,xtal_82,-203.0982208251953,-6.3468194007873535,db://177/xtal_82.cif,177
Sc6Al26N32,xtal_83,-396.4822998046875,-6.195035934448242,db://177/xtal_83.cif,177
Sc3Al13N16,xtal_85,-204.317626953125,-6.384925842285156,db://177/xtal_85.cif,177
Sc6Al26N32,xtal_86,-420.0068359375,-6.5626068115234375,db://177/xtal_86.cif,177
Sc3Al13N16,xtal_88,-189.3484649658203,-5.917139530181885,db://177/xtal_88.cif,177
Sc3Al13N16,xtal_90,-181.4217987060547,-5.669431209564209,db://177/xtal_90.cif,177
Sc6Al26N32,xtal_91,-351.52667236328125,-5.4926042556762695,db://177/xtal_91.cif,177
Sc6Al26N32,xtal_92,-433.1009216308594,-6.767201900482178,db://177/xtal_92.cif,177
Sc6Al26N32,xtal_93,-413.067138671875,-6.454174041748047,db://177/xtal_93.cif,177
Sc6Al26N32,xtal_96,-431.2392272949219,-6.738112926483154,db://177/xtal_96.cif,177
Sc6Al26N32,xtal_97,-434.43023681640625,-6.787972450256348,db://177/xtal_97.cif,177
Sc3Al13N16,xtal_98,-203.15875244140625,-6.348711013793945,db://177/xtal_98.cif,177
Sc6Al26N32,xtal_1,-426.9893493652344,-6.671708583831787,db://182/xtal_1.cif,182
Sc6Al26N32,xtal_100,-393.2749328613281,-6.144920825958252,db://182/xtal_100.cif,182
Sc6Al26N32,xtal_18,-435.8128356933594,-6.80957555770874,db://182/xtal_18.cif,182
Sc6Al26N32,xtal_2,-428.3842468261719,-6.6935038566589355,db://182/xtal_2.cif,182
Sc6Al26N32,xtal_21,-431.5877990722656,-6.74355936050415,db://182/xtal_21.cif,182
Sc6Al26N32,xtal_25,-419.53656005859375,-6.555258750915527,db://182/xtal_25.cif,182
Sc6Al26N32,xtal_27,-379.3512878417969,-5.927363872528076,db://182/xtal_27.cif,182
Sc6Al26N32,xtal_30,-420.14154052734375,-6.564711570739746,db://182/xtal_30.cif,182
Sc6Al26N32,xtal_31,-410.1901550292969,-6.409221172332764,db://182/xtal_31.cif,182
Sc6Al26N32,xtal_32,-399.672607421875,-6.244884490966797,db://182/xtal_32.cif,182
Sc6Al26N32,xtal_33,-389.784423828125,-6.090381622314453,db://182/xtal_33.cif,182
Sc6Al26N32,xtal_35,-397.6826477050781,-6.213791370391846,db://182/xtal_35.cif,182
Sc6Al26N32,xtal_37,-409.198486328125,-6.393726348876953,db://182/xtal_37.cif,182
Sc6Al26N32,xtal_38,-403.62628173828125,-6.3066606521606445,db://182/xtal_38.cif,182
Sc6Al26N32,xtal_4,-398.16094970703125,-6.221264839172363,db://182/xtal_4.cif,182
Sc6Al26N32,xtal_40,-400.5039367675781,-6.257874011993408,db://182/xtal_40.cif,182
Sc6Al26N32,xtal_42,-393.5111999511719,-6.1486124992370605,db://182/xtal_42.cif,182
Sc6Al26N32,xtal_43,-436.59649658203125,-6.821820259094238,db://182/xtal_43.cif,182
Sc6Al26N32,xtal_46,-424.8238525390625,-6.637872695922852,db://182/xtal_46.cif,182
Sc6Al26N32,xtal_49,-453.8424072265625,-7.091287612915039,db://182/xtal_49.cif,182
Sc6Al26N32,xtal_5,-427.88116455078125,-6.685643196105957,db://182/xtal_5.cif,182
Sc6Al26N32,xtal_50,-418.8825378417969,-6.545039653778076,db://182/xtal_50.cif,182
Sc6Al26N32,xtal_51,-411.5748291015625,-6.430856704711914,db://182/xtal_51.cif,182
Sc6Al26N32,xtal_52,-387.0244140625,-6.0472564697265625,db://182/xtal_52.cif,182
Sc6Al26N32,xtal_54,-398.8900451660156,-6.232656955718994,db://182/xtal_54.cif,182
Sc6Al26N32,xtal_56,-415.53338623046875,-6.492709159851074,db://182/xtal_56.cif,182
Sc6Al26N32,xtal_57,-392.1363525390625,-6.127130508422852,db://182/xtal_57.cif,182
Sc6Al26N32,xtal_58,-466.88336181640625,-7.295052528381348,db://182/xtal_58.cif,182
Sc6Al26N32,xtal_59,-456.1788635253906,-7.1277947425842285,db://182/xtal_59.cif,182
Sc6Al26N32,xtal_62,-419.08184814453125,-6.548153877258301,db://182/xtal_62.cif,182
Sc6Al26N32,xtal_65,-409.33270263671875,-6.3958234786987305,db://182/xtal_65.cif,182
Sc6Al26N32,xtal_69,-416.02935791015625,-6.500458717346191,db://182/xtal_69.cif,182
Sc6Al26N32,xtal_71,-408.0019836425781,-6.375030994415283,db://182/xtal_71.cif,182
Sc6Al26N32,xtal_72,-400.53802490234375,-6.258406639099121,db://182/xtal_72.cif,182
Sc6Al26N32,xtal_75,-406.56634521484375,-6.352599143981934,db://182/xtal_75.cif,182
Sc6Al26N32,xtal_76,-407.3395690917969,-6.364680767059326,db://182/xtal_76.cif,182
Sc6Al26N32,xtal_78,-413.2776184082031,-6.457462787628174,db://182/xtal_78.cif,182
Sc6Al26N32,xtal_80,-373.66424560546875,-5.838503837585449,db://182/xtal_80.cif,182
Sc6Al26N32,xtal_81,-416.18035888671875,-6.5028181076049805,db://182/xtal_81.cif,182
Sc6Al26N32,xtal_83,-417.24407958984375,-6.519438743591309,db://182/xtal_83.cif,182
Sc6Al26N32,xtal_85,-408.3524169921875,-6.38050651550293,db://182/xtal_85.cif,182
Sc6Al26N32,xtal_86,-401.24371337890625,-6.26943302154541,db://182/xtal_86.cif,182
Sc6Al26N32,xtal_87,-409.0078430175781,-6.390747547149658,db://182/xtal_87.cif,182
Sc6Al26N32,xtal_88,-440.7668151855469,-6.88698148727417,db://182/xtal_88.cif,182
Sc6Al26N32,xtal_9,-423.5467529296875,-6.617918014526367,db://182/xtal_9.cif,182
Sc6Al26N32,xtal_90,-372.8870544433594,-5.82636022567749,db://182/xtal_90.cif,182
Sc6Al26N32,xtal_91,-455.14892578125,-7.111701965332031,db://182/xtal_91.cif,182
Sc6Al26N32,xtal_95,-397.8924560546875,-6.217069625854492,db://182/xtal_95.cif,182
Sc6Al26N32,xtal_98,-434.8258056640625,-6.794153213500977,db://182/xtal_98.cif,182
Sc6Al26N32,xtal_1,-383.54132080078125,-5.992833137512207,db://183/xtal_1.cif,183
Sc6Al26N32,xtal_10,-415.5991516113281,-6.493736743927002,db://183/xtal_10.cif,183
Sc6Al26N32,xtal_100,-391.4778137207031,-6.116840839385986,db://183/xtal_100.cif,183
Sc3Al13N16,xtal_12,-202.00474548339844,-6.312648296356201,db://183/xtal_12.cif,183
Sc3Al13N16,xtal_13,-195.8924560546875,-6.121639251708984,db://183/xtal_13.cif,183
Sc6Al26N32,xtal_14,-394.646240234375,-6.166347503662109,db://183/xtal_14.cif,183
Sc3Al13N16,xtal_15,-201.64797973632812,-6.301499366760254,db://183/xtal_15.cif,183
Sc6Al26N32,xtal_17,-407.3037109375,-6.3641204833984375,db://183/xtal_17.cif,183
Sc3Al13N16,xtal_19,-204.75750732421875,-6.398672103881836,db://183/xtal_19.cif,183
Sc3Al13N16,xtal_2,-194.9039306640625,-6.090747833251953,db://183/xtal_2.cif,183
Sc3Al13N16,xtal_29,-214.3295440673828,-6.697798252105713,db://183/xtal_29.cif,183
Sc6Al26N32,xtal_3,-365.8856201171875,-5.716962814331055,db://183/xtal_3.cif,183
Sc6Al26N32,xtal_30,-421.72088623046875,-6.589388847351074,db://183/xtal_30.cif,183
Sc6Al26N32,xtal_31,-382.86529541015625,-5.982270240783691,db://183/xtal_31.cif,183
Sc6Al26N32,xtal_33,-373.5523681640625,-5.836755752563477,db://183/xtal_33.cif,183
Sc6Al26N32,xtal_36,-439.6404724121094,-6.869382381439209,db://183/xtal_36.cif,183
Sc3Al13N16,xtal_39,-180.19065856933594,-5.630958080291748,db://183/xtal_39.cif,183
Sc3Al13N16,xtal_4,-193.88467407226562,-6.058896064758301,db://183/xtal_4.cif,183
Sc6Al26N32,xtal_43,-427.42327880859375,-6.678488731384277,db://183/xtal_43.cif,183
Sc3Al13N16,xtal_46,-199.32864379882812,-6.229020118713379,db://183/xtal_46.cif,183
Sc6Al26N32,xtal_53,-398.47332763671875,-6.2261457443237305,db://183/xtal_53.cif,183
Sc3Al13N16,xtal_54,-203.2285919189453,-6.350893497467041,db://183/xtal_54.cif,183
Sc6Al26N32,xtal_57,-371.8418884277344,-5.81002950668335,db://183/xtal_57.cif,183
Sc6Al26N32,xtal_59,-401.7964782714844,-6.278069972991943,db://183/xtal_59.cif,183
Sc3Al13N16,xtal_6,-191.91510009765625,-5.997346878051758,db://183/xtal_6.cif,183
